artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['OEEP PURPLE', 'BAD COMPANY']",['May 29'],157062.0,,10502.0,,,,"['Avalon Attractions', '12,000']",['15.50'],"['San Diego Sports Arena', 'San Diego, Calif']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['GEORGE STRAIT', 'KATHY MATTEA']",['May 23'],135030.0,,9416.0,,,1.0,['Varnell Ents.'],['15'],"['Bell Co. Expo Center', 'Belton, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['ALABAMA', 'LYLE LOVETT']",['May 31'],126943.0,,8332.0,,,1.0,['in-house'],['15.50'],"['Concert in the Country,', 'Lanierland', 'Cumming, Ga.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['TOM PETTY & THE', 'HEARTBREAKERS', 'DEL FUEGOS', 'THE GEORGIA SATELLITES']",['May 30'],121523.0,,8184.0,,,,"['PACE Concerts', '12,000']",['16.50'],"['The Summit', 'Houston, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['ALABAMA', 'LYLE LOVETT']",['May 29'],117258.0,,7864.0,,,1.0,['in-house'],['15.50'],"['Central Alabama Music Park', 'Jemison, Ala.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['LUTHER VANDROSS', 'SHIRLEY MURDOCK']",['May 22'],112002.0,,7071.0,,,,"['Jam Prods. Lt,', '10,660']",['16.50'],"['Centennial Hall', 'Univ. of Toledo', 'Toledo, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['BILLY IDOL', 'THE CULT']",['May 13'],108363.0,,6582.0,,,,"['Pacificoncerts', '10,160']","['16,50/15']","['Memorial Coliseum Complex', 'Portland, Ore.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['STEVIE RAY VAUGHAN & DOUBLE |', 'TROUBLE', 'MITCH WOODS & HIS ROCKET']","['May 24', ""88'S""]",100837.0,,6129.0,,,,"['in-house', '8,475']",['17.50/15.50'],"['Concord Pavilion', 'Concord, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['GEORGE STRAIT', 'KATHY MATTEA']",['May 22'],100050.0,,6701.0,,,1.0,['Varnell Ents.'],['15'],"['Beaumont Civic Center', 'Beaumont, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['NIGHT RANGER', 'TESLA']",['May 30'],96640.0,,5880.0,,,,['in-house'],['17.50/15.50'],"['Concord Pavilion', 'Concord, Calit,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['KOOL & THE GANG', 'KLYMAXX']",['May 19'],86472.0,,6219.0,,,,"['Norby Walters Assoc.', '6,387']",['15/13.50'],"['Frank Erwin Center', 'Univ. of Texas at Austin', 'Austin, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['FREODIE JACKSON', 'NAJEE', 'RAY, GOODMAN, & BROWN']",['May 30'],84017.0,,4691.0,,,1.0,['Fox Concerts'],['19.50/17.50'],"['Fox Theatre', 'St. Louis, Mo.', 'Concerts', 'First Class Prods']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['BEACH BOYS', 'JACK SIMMONS']","['May 29 381,165 6,346']",,,,,,,"['Prods.', '8,000']",['15/13.50'],"['Oak Mountain Amphitheatre', 'Birmingham, Ala,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['SPYRO GYRA', 'LEE RITENOUR']",['May 24'],80283.0,,4932.0,,,,"['Greg Mundy', '8,404']",['20/17.50/15'],"['Waikiki Shell', 'Honolulu, Hawait']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['CHRIS DE BURGH', 'THE BOX']",['May 20'],73025.0,98046.0,5408.0,,,,['Donald K. Donald Prods.'],['19.50'],"['Copps Coliseum', 'Hamilton, Ontario']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['GEORGE JONES', 'RANDY TRAVIS', 'PATTY LOVELESS']",['May 29'],59751.0,,4608.0,,,,"['Stellar Entertainment', '5,500 Gehl Corp.']",['13.50'],"['Lake Charles Civic Center', 'Lake Charles, La.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['STEVIE RAY VAUGHAN & DOUBLE |', 'TROUBLE', 'TOM BALL & KENNY FULTON']",['May 23'],46548.0,,2734.0,,,1.0,['Paciticoncerts'],['17.50/16.50'],"['Santa Barbara Co. Bow!', 'Santa Barbara, Calt']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['PETER, PAUL & MARY']",['May 31'],46365.0,,3023.0,,,1.0,['Evening Star Prods.'],['16.50'],"['Gammage Center for the', 'Performing Arts', 'Arizona State Univ', 'Tempe, Ariz']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['GEORGE JONES', 'RANOY TRAVIS', 'PATTY LOVELESS']",['May 31'],41297.0,,3303.0,,,,"['Steltar Entertainment', '4,800 Gehl Corp.']",['13.50'],"['Bicentennial Center', 'Salina, Kan']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['PSYCHEDELIC FURS', 'THE MISSION UK']",['May 29'],40905.0,,2949.0,,,,['Fox Concerts'],['15.50'],"['Fox Theatre', 'St.Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['EDDIE MONEY', 'THE TRUTH']",['May 23'],36350.0,,2236.0,,,,"['Double Tee Promotions', '2,505']",['16.50/815.50'],"['Hult Center for the Performing', 'Arts', 'Eugene, Ore.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['EDDIE MONEY', 'THE TRUTH']",['May 24'],35207.0,,2574.0,,,,"['Double Tee Promations', '4,000']",['13.50'],"['Jackson Co, Expo Park', 'Central Point, Ore.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['EDDIE MONEY', 'THE TRUTH']",['May 22'],34546.0,,2101.0,,,,"['Double Tee Promations', '3,000']",['16.50/15.50'],"['Civic Auditorium, Portland Center', 'for the Performing Arts', 'Portland, Ore.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['RANDY TRAVIS', 'JOE STAMPLEY']",['May 30'],32460.0,,2919.0,,,,"['Stellar Entertamment', '4,000 Gehl Corp.']",['12'],"['Expo Center of Taylor Co.', 'Abilene, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['ANTHRAX', 'METAL CHURCH']",['May 30'],16320.0,,1088.0,,,1.0,['Larry Vaughn Presents'],['15'],"['Sundance', 'Long Island, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['MEGADETH', 'OVER KILL', 'NECROS']",['May 25-26'],10546.0,,917.0,,,,"['Celiar Door Prods.', '1,000']",['11.50'],"['Bayou', 'Washington, D.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
['OINGO BOINGO'],['May 18'],9520.0,,1.0,,,1.0,['Contemporary Prods.'],['14'],"['Westport Playhouse', 'St. Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['THE WHITE ANIMALS', 'BEAT FEET']",['May 30'],8286.0,,1979.0,,,,"['New Era Prods', '3,000 Nolan Reeves Music']",['4.95'],"['Oak Mountain Amphitheatre', 'Birmingham, Aia.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
"['WORLD PARTY', 'WIRE TRAIN']","['May 31', '615-748-8120.']",4076.0,,364.0,,,,['Evening Star Prods.'],['11.50'],"['After the Goldrush', 'Tempe, Ariz']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
